__fuente__,fecha_inicio,fecha_fin_iso,descripcion,observaciones,fecha_inicio_iso,fecha_cronica,folios,signatura,fecha_fin,fecha_topica
Denegri-Documentos.xlsx,1806- Mar.- 15,,Oficio del gobernador de Maynas anunciando al Virrey del Perú la muerte del misionero que servia en los pueblos de Pinches y Andoas,"Manuscrito fotocopiado. 2 Unidades, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1806-03-15,1806- Mar.- 15/Ago.- 06,5 f.u.,FDL-2966,Ago.- 06,"Lima, Maynas (Loreto)"
Denegri-Documentos.xlsx,1806- Oct.- 06,,Oficio de José Marcos Bardales al gobernador de Maynas dándole cuenta de haberse hecho cargo del gobierno de los pueblos de Pinches y Andoas.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1806-10-06,1806- Oct.- 06,2 f.u.,FDL-2967,,Andoas (Loreto)
Denegri-Documentos.xlsx,1808- May.- 01,,"Parte del comandante del destacamento del Putumayo al gobernador de Maynas, sobre la apertura de un camino en la montaña de la quebrada de Yaguas.",Manuscrito fotocopiado.Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1808-05-01,1808- May.- 01,1 f.u.,FDL-2968,,Maynas (Loreto)
Denegri-Documentos.xlsx,1808- jun.- 02,,"Parte del comandante del destacamento del Putumayo al gobernador de Maynas, sobre la apertura de un camino en la montaña de la quebrada de Yaguas.","Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1808-06-02,1808- jun.- 02,2 f.u.,FDL-2969,,Yaguas (Loreto)
Denegri-Documentos.xlsx,1803- Oct.- 15,,Cartas del comandante interno de Putumayo Santiago Apolinar de Betancurt.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministeo de RR. EE. Caja 8.",1803-10-15,1803- Oct.- 15,3 f.u.,FDL-2970,,Putumayo (Colombia)
Denegri-Documentos.xlsx,1808- Dic.- 24,1809-04-06,"Expediente formado por representación del gobernador de Maynas al Virrey del Perú, para que se provea de papel sellado a aquella provincia.","Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1808-12-24,1808- Dic.- 24/ 1809-Abr.- 06,5 f.u.,FDL-2971,1809-Abr.- 06,Lima
Denegri-Documentos.xlsx,1804- Abr.- 30,,Correspondencia de santiago Apolinar de Betancurt del destacamento de Putumayo a don José de La Guerra comunicándole sobre las ordenes recibidas.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1804-04-30,1804- Abr.- 30,8 f.u.,FDL-2972,,Putumayo (Colombia)
Denegri-Documentos.xlsx,1803- Oct.- 15,,Comúnicaciones de Santiago Betancurt jefe del destacamento del Putumayo al sargento comandante José de la Puerta.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1803-10-15,1803- Oct.- 15,1 f.u.,FDL-2973,,Putumayo (Colombia)
Denegri-Documentos.xlsx,1805- Jul.- 06,1806-01-24,Expediente formado por representación del gobernador de maynas al Virrey del Perú sobre provisión del papael sellado.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1805-07-06,1805- Jul.- 06/ 1806- Ene.- 24,5 f.u.,FDL-2974,1806- Ene.- 24,"Lima, Maynas (Loreto)"
Denegri-Documentos.xlsx,1829- Ago.- 04,,Oficio del gobernador de Chayavitas al sub-prefecto de Maynas relativo a la fundación de Barranquita,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1829-08-04,1829- Ago.- 04/,3 f.u.,FDL-2975,,Lima
Denegri-Documentos.xlsx,1888- Dic.- 13,,Superior orden sobre el cobro de la única contribución de indios y otra de la anulación de la instrucción metódica sobre el cobro de contribuciones de indios.,"Manuscrito fotocopiado. 1 Unidad, documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1888-12-13,1888- Dic.- 13,4 f.u.,FDL-2976,,Lima
Denegri-Documentos.xlsx,1818- Nov.- 21,,Nombramiento de Juan pablo vargas como teniente y primer justicia del pueblo de los Laymas,"Manuscrito fotocopiado. Documento deteriorado, procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1818-11-21,1818- Nov.- 21,2 f.u.,FDL-2977,,Moyobamba (San Martín)
Denegri-Documentos.xlsx,1810- Feb.- 18,,"Oficio del comandante general de Maynas, Tomas de Costa al Virrey del Perú dándole cuenta del mal estado de su gobierno.",Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1810-02-18,1810- Feb.- 18,1 f.u.,FDL-2978,,S/F
Denegri-Documentos.xlsx,1809- Dic.- 09,,Carta emitida por Tomás de Costa al Virrey Fernando de Abascal sobre oficio enviado al coronel Diego Calvo pidiendole retirarse de su cargo.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1809-12-09,1809- Dic.- 09,2 f.u.,FDL-2979,,S7F
Denegri-Documentos.xlsx,1907- Nov.- 28,,Memorándum sobre la suerte que corrieron la comandancia de Maynas y los gobiernos de jaen y Guayaquil al establecimiento de las intendencias.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1907-11-28,1907- Nov.- 28,10 f.u.,FDL-2980,,Sevilla (España)
Denegri-Documentos.xlsx,1908- Jun.- 10,,Memorándum sobre la extención jurisdiccional de la ciudad de Santiago de las Montañas por el comisario Rey y Boza.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1908-06-10,1908- Jun.- 10,14 f.u.,FDL-2981,,Sevilla (España)
Denegri-Documentos.xlsx,1812- Jul.- 22,,"Catorce oficios de la gobernación de Maynas, entre los períodos de 1812 a 1818.",Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1812-07-22,1812- Jul.- 22/ 1813- Set.- 04,23 f.u.,FDL-2982,1813- Set.- 04,"Napo, Moyobamba"
Denegri-Documentos.xlsx,1804- Set.- 7,,Informe sobre testimonio de un particular sobre irregularidades en la compra de víveres para la expedición de Diego Calvo.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,,1804- Set.- 7,1 f.u.,FDL-2983,,Lima
Denegri-Documentos.xlsx,1815- feb.- 15,1815-10-16,Documentos referentes al envío de armamentos por el virrey del Perú al comandante general de Maynas.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1815-02-15,1815- feb.- 15/ 1815- Oct.- 16,12 f.u.,FDL-2984,1815- Oct.- 16,Lima
Denegri-Documentos.xlsx,1813- Ago.-13,1816-08-14,Correspondencia y reales ordenes remitidas por el marquez de la Concordia al gobernador de Maynas.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1813-08-13,1813- Ago.-13/ 1816- Ago.-14,9 f.u.,FDL-2985,1816- Ago.-14,Lima
Denegri-Documentos.xlsx,1803- Oct.- 19,1816-01-23,Autos de las autoridades de Maynas sobre la aplicación de las ordenanzas emitidas por el gobernador de la provincia Diego Calvo.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1803-10-19,1803- Oct.- 19/ 1816- Ene.- 23,8 f.u.,FDL-2986,1816- Ene.- 23,"Lima, Moyobamba (San Martín)"
Denegri-Documentos.xlsx,1806- Oct.- 23,1817-02-15,"Autos sobre matricula de repartimientos de indios de Moyobamba y Lamas, además de superiores ofcios y prestamos de dinero.",Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1806-10-23,1806- Oct.- 23/ 1817- Feb.- 15,14 f.u.,FDL-2987,1817- Feb.- 15,"Lima, Trujillo"
Denegri-Documentos.xlsx,1809- Ene.- 01,1809-08-31,Correspondecia de parte de Santiago Apolinario Betancurt al señor ayudante interino Jose de la Guerra.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1809-01-01,1809- Ene.- 01/ 1809- Ago.-31,2 f.u.,FDL-2988,1809- Ago.-31,Putumayo (Colombia)
Denegri-Documentos.xlsx,1808- Set.- 24,1820-03-11,Correspondencia del virrey del Perú con el gobernador de Maynas.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,,1808- Set.- 24/ 1820- Mar.- 11,12 f.u.,FDL-2989,1820- Mar.- 11,"Lima,"
Denegri-Documentos.xlsx,1808-Nov.- 29,1819-05-05,Oficios referentes al pago de haberes a los religiosos de las diócesis Maynas y Quijos,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1808-11-29,1808-Nov.- 29/ 1819- May.- 05,9 f.u.,FDL-2990,1819- May.- 05,"Trujillo, Lima"
Denegri-Documentos.xlsx,1804- Ago.- 2,1807-07-18,"Documentos referentes a la incorporación de Lamas, Moyobamba y Santiago de las Montañas a la comandancia general de maynas.",Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerioo de RR. EE. Caja 8.,1804-08-02,1804- Ago.- 2/ 1807- Jul.- 18,16 f.u.,FDL-2991,1807- Jul.- 18,"Tarapoto, Xeveros(Maynas)"
Denegri-Documentos.xlsx,1809- May.- 06,1860-08-04,"Expediente relativo al cumplimiento de un bando de Maynas y Quijos que demuestra la coexistencia de las autoridades eclesiásticas, civiles y militares.","Manuscrito fotocopiado. Documento casi ilegible, procedente de archivo de límites del ministerio de RR. EE. Caja 8.",1809-05-06,1809- May.- 06/ 1860- Ago.- 04,5 f.u.,FDL-2992,1860- Ago.- 04,"Xeveros(Loreto), Chachapoyas"
Denegri-Documentos.xlsx,1808- Ago.- 08,1808-11-08,Expediente en que figura el comandante general de Maynas donde figuran todos sus títulos en que se hace referencia a la extención de su jurisdicción.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1808-08-08,1808- Ago.- 08/ 1808- Nov.-08,12 f.u.,FDL-2993,1808- Nov.-08,Lamas (San Martín)
Denegri-Documentos.xlsx,1811- Dic.- 11,1813-10-22,Oficio referente al pago por la contaduría fiscal del virreynato del Perú.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1811-12-11,1811- Dic.- 11/ 1813- oct.- 22,7 f.u.,FDL-2994,1813- oct.- 22,"Lima, Moyobamba (San Martín)"
Denegri-Documentos.xlsx,1905- May.- 26,,Transcripción de certificado que acreditan la dependecia de Quijos y maynas dentro del virreynato del Perú.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1905-05-26,1905- May.- 26/,2 f.u.,FDL-2995,,Lima
Denegri-Documentos.xlsx,1905- Jun.- 25,,Ordenanzas reales de los años del 6 de al 14 de Diciembre de ese mismo año.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1905-06-25,1905- Jun.- 25,11 f.u.,FDL-2996,,Madrid (España)
Denegri-Documentos.xlsx,1782- Dic.- 16,,"Actas de la comisión de límites entre España y Portugal, presdida por don Francisco requena y Herrero",Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1782-12-16,1782- Dic.- 16,19 f.u.,FDL-2997,,Ega (Portugal)
Denegri-Documentos.xlsx,1808- Abr.- 30,1819-01-25,Padrón de los indios del pueblo de Asunción de Putumayo y padrón general del pueblo de Santiago de Blancos.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1808-04-30,1808- Abr.- 30/ 1819- Ene.-25,5 f.u.,FDL-2998,1819- Ene.-25,Putumayo (Colombia)
Denegri-Documentos.xlsx,1815- Ene.- 18,1816-08-23,Pedido por parte de Manuel Ortiz de Zevallos al presidente del tribunal mayor de cuentas sobre la relación de las autoridades nombradas en la gobernación de Maynas y Quijos durante los años de 1802 a 1810.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1815-01-18,1815- Ene.- 18/ 1816- Ago.- 23,6 f.u.,FDL-2999,1816- Ago.- 23,Lima
Denegri-Documentos.xlsx,1813- Ago.- 13,,Oficio del Virrey del Perú el marqués de la Concordia al gobernador de Maynas por el que queda enterado de la toma de mando de la provincia.,Manuscrito fotocopiado. Documento procedente de archivo de límites del ministerio de RR. EE. Caja 8.,1813-08-13,1813- Ago.- 13,1 f.u.,FDL-3000,,Lima
Denegri-Documentos.xlsx,1831- May.-05,,Comúnicado por parte de M. Benavides sobre la propuesta del comandante del departamento de la Libertad sobre nombramiento del teniente José Ruso al piquete en Piura.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas.",1831-05-05,1831- May.-05,1 f.u.,FDL-3035,,Lima
Denegri-Documentos.xlsx,1831- Ene.- 03,1831-03-26,Informe de la prefectura de la Libertad sobre la estadia en Moyobamba del armamento de la extinguida compañía de guarnición de Maynas,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1831-01-03,1831- Ene.- 03/ 1831- Mar.- 26,2 f.u.,FDL-3036,1831- Mar.- 26,Trujillo
Denegri-Documentos.xlsx,1831- Ene.- 11,,Informe de Pablo Dieguéz sobre la no existencia de ningun grupo de compañias o piquetes de policía en el departamento.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1831-01-11,1831- Ene.- 11,1 f.u.,FDL-3037,,Trujillo
Denegri-Documentos.xlsx,1831- Ago.- 02,,"Comúnicado de Pablo Dieguez sobre nombramiento de Evaristo Tafur de Córdova como comandante de los cuerpos cívicos de Chachapoyas, Maynas y Pataz.","Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1831-08-02,1831- Ago.- 02,1 f.u.,FDL-3038,,Trujillo
Denegri-Documentos.xlsx,1831- Nov.- 05,,Manifestación de P. Dieguéz sobre la imposibilidad del nombramiento del teniente Luis Mangueitio(?) como comandante de la frontera.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1831-11-05,1831- Nov.- 05,1 f.u.,FDL-3039,,Trujillo
Denegri-Documentos.xlsx,1831- Mar.- 08,,El ministro de hacienda José María de Pando remite nota referente a la organización de un piquete de 50 plazas de policía en la prefectura de la Libertad,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1831-03-08,1831- Mar.- 08/ (1831- Mar.- 11),1 f.u.,FDL-3040,(1831- Mar.- 11),Lima
Denegri-Documentos.xlsx,1832- Ene.- 09,,Informe de José Allende al ministro de estado del departamento de guerra sobre la orden de disolución del piquete de policía de Trujillo.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-01-09,1832- Ene.- 09,1 f.u.,FDL-3041,,Lima
Denegri-Documentos.xlsx,1832- Ene.- 25,,Comúnicado de José Allende al prefecto y comandante general de La Libertad las órdenes sobre el piquete de policía en Piura.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caj 8.",1832-01-25,1832- Ene.- 25,1 f.u.,FDL-3042,,Lima
Denegri-Documentos.xlsx,1832- May.- 14,,Oficio de José Allende sobre orden de marcha de regimiento de lanceros para formar una compañía a l mando del capitán Andrés Razurí.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-05-14,1832- May.- 14,1 f.u.,FDL-3043,,Lima
Denegri-Documentos.xlsx,1832- May.- 26,,Oficio de José Allende sobre comúnicado enviado al prefecto de la Libertad respecto al no exceso de plazas de la compañía de infantería en Trujillo.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-05-26,1832- May.- 26,1 f.u.,FDL-3044,,Lima
Denegri-Documentos.xlsx,1832- Jul.- 11,,Comúnicado de José Allende sobre ordén de baja de ecuatorianos en el ejército peruano y sean entregados al plenipotenciario del Ecuador.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-07-11,1832- Jul.- 11,1 f.u.,FDL-3045,,Lima
Denegri-Documentos.xlsx,1832- Ago.- 25,,Comúnicado de José Allende sobre prevención hecha al prefecto para mande dirigir al capitán Iriarte la compañía de infantería de Trujillo.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-08-25,1832- Ago.- 25,1 f.u.,FDL-3046,,Lima
Denegri-Documentos.xlsx,1832- Ene.- 11,,Comúnicado de Pablo Dieguéz al ministro de guerra y marina adjuntando relación de armamento venido del Brasil para el subprefecto de Maynas.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-01-11,1832- Ene.- 11,1 f.u.,FDL-3047,,Trujillo
Denegri-Documentos.xlsx,1832- Ene.- 28,,Comúnicado de Pablo Dieguéz al ministro de guerra y marina adjuntando estado de los piquetes de policía.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-01-28,1832- Ene.- 28,1 f.u.,FDL-3048,,Trujillo
Denegri-Documentos.xlsx,1832- Jul.- 04,,Nota adjunta del subprefecto de Maynas en la que solicita que continue como militar el sargento mayor Damián Najar.,"Manuscrito fotocopiado. Documento procedente del centro de estudios militares del Perú relacionados con Tumbes, Jaen y Maynas. Caja 8.",1832-07-04,1832- Jul.- 04,1 f.u.,FDL-3049,,Trujillo
Denegri-Documentos.xlsx,1942- may.- 28,1942-11-06,Proyecto de la ley de escala de haberes,"Documento mecanografiado. 5 Unidades, 32 folios sin fecha tópica y fecha crónica. Caja 3.",1942-05-28,1942- may.- 28/ 1942- Nov.- 06,73 f.u.,FDL-3051,1942- Nov.- 06,Lima
Denegri-Documentos.xlsx,1942- Abr.- 10,,Proyecto de ley sobre preferencia de los empleados de comercio en el traspaso que se vereficaron con los arreglos a las leyes 9586 y 9592.,"Documento mecanografiado.4 Unidades, 14 folios sin fecha tópica y fecha crónica. Caja 3.",1942-04-10,1942- Abr.- 10/ 1943- Set.- 17,49 f.u.,FDL-3052,1943- Set.- 17,Lima
Denegri-Documentos.xlsx,1930- Dic.- 22,1941-07-07,Comisiones parlamentarias.,Documento mecanografiado. 2 Unidades. Caja 3.,1930-12-22,1930- Dic.- 22/ 1941- Jul.- 07,10 f.u.,FDL-3053,1941- Jul.- 07,Lima
Denegri-Documentos.xlsx,1927- Abr.- ?,1943-10-22,Proyecto y pedidos para el teatro nacional en el año de 1943.,Documento mecanografiado. 96 folios sin fecha tópica y crónica. Caja 3.,,1927- Abr.- ?/ 1943- Oct.- 22,130 f.u.,FDL-3054,1943- Oct.- 22,Lima
Denegri-Documentos.xlsx,1934- Dic.- 28,1943-10-22,Proyecto para el resurgimiento del teatro nacional peruano.,Documento mecanografiado. 4 Unidades 29 folios sin fecha tópica y crónica. 10 folios recortes periodisticos. Caja 3.,1934-12-28,1934- Dic.- 28/ 1943- oct.- 22,89 f.u.,FDL-3055,1943- oct.- 22,Lima
