__fuente__,signatura,folios,fecha_topica,fecha_cronica_iso,fecha_cronica,observaciones,descripcion
Denegri-Documentos.xlsx,FDL-1908,3 f.u.,Lima.,1831-01-01,1831,"Impreso, una de ellas esta impreso.",Carta de la Hermandad de la cofradía de nuestra señora de la caridad por el mayordomo José Manuel Ramírez.
Denegri-Documentos.xlsx,FDL-1909,1 f.u.,Lima.,1833-01-01,1833,Impreso.,Carta de la Hernmandad de la Parroquia de San Lázaro por el mayordomo José Duran.
Denegri-Documentos.xlsx,FDL-1910,34 f.u. y 3 f.b.,Lima.,fecha inválida,siglo XVIII,Manuscrito 1 Unidad.,Derecho canónico: títulos preliminares del derecho propio.
Denegri-Documentos.xlsx,FDL-1911,70 f.u.,Santiago.,fecha inválida,1818-. 1818-Dic.-02.,"Reproducción de microfilm en inglés se encuentra al final de las reproducciones, procede de la caja 14.",Cartas de Jeremy Robinson.
Denegri-Documentos.xlsx,FDL-1912,1 f.u.,Lima.,fecha inválida,1809-Ene.-01,"Documento Original, procede de la caja 14.",Venta de 10 negras bozales a Juan de Espinoza de parte de Joaquín Albiza y Juan Pedro Zalajeta.
Denegri-Documentos.xlsx,FDL-1913,2 f.u.,Lima.,fecha inválida,1835-Jun.- 01,"Material impreso, procede de la caja 14.",Carta de la Hermandad de la Cofradía del Santo Cristo de Burgos que se venera en el convento de nuestro padre San Agustín.
Denegri-Documentos.xlsx,FDL-1914,1 f.u.,Lima.,1864-06-08,1864-Jun.-08,"Manuscrito fotocopiado, procede de la caja 14, incluye una tarjeta de Eduardo Dargent Chamot.",Carta de Pezet a Francisco Garmendia felicitándole por la mejora de la seguridad publica en el Cuzco.
Denegri-Documentos.xlsx,FDL-1915,1 f.u.,Lima.,1864-06-11,1864-Jun.-11,"Manuscrito fotocopia, procede de la caja 14.",Carta de Pezet a Francisco Garmendia aclarando que solo fue ejecutor de la promesa hecha por el Gobierno anterior sobre envío de alpacas (camelidos) a Francia.
Denegri-Documentos.xlsx,FDL-1916,1 f.u.,Chorrillos.,1862-03-23,1862-Mar.-23,"Manuscrito fotocopiado, procede de la caja 14.","Carta de Pezet a Francisco Garmendia sobre criticas del periódico el ""Instructor popular""."
Denegri-Documentos.xlsx,FDL-1917,1 f.u.,Arica.,fecha inválida,1879-Set.-06,"Manuscrito fotocopiado, procede de la caja 14.",Carta de Francisco Williams a Grau.
Denegri-Documentos.xlsx,FDL-1918,5 f.u.,s/l.,fecha inválida,s/f.,"Documento impreso, procede de la caja 14.","Esquema de trabajo para el tema: ""Experiencia de auxilio a las provincias interiores 1810-1812""."
Denegri-Documentos.xlsx,FDL-1919,1 f.u.,Lima.,fecha inválida,1982- Nov.-30,"Documento mecanografiado, procede de la caja 14.",Carta de Pedro Sarango Ojeda a Félix Denegri Luna sobre el envía de un folleto y oficio sobre las rebeliones.
Denegri-Documentos.xlsx,FDL-1920,2 f.u.,Santiago de Chile.,fecha inválida,1822-Set.-27,"Documento impreso, procede de la casa 14.",Sobre una alianza entre Perú y Colombia.
Denegri-Documentos.xlsx,FDL-1921,394 f.u.,Lima.,fecha inválida,1858-Ene.-03/1899,"Manuscrito fotocopia, procede de la caja 4. Ubicado en el deposito posterior.",Libros de intercambio de correspondencia de Nicanor Silva Santistevan. Estados de cuenta.
Denegri-Documentos.xlsx,FDL-1922,214 f.u. y 2 f.e.,"Santiago, Lima.",1822-02-28,1822-Feb.-28,Cartas fotocopiadas,"Carta diplomática dirigidas por el gobierno del Perú y el de Chile, escrita por el escribano Diego García de los Ríos. Cartas remitidas por Bernardo de Monteagudo."
Denegri-Documentos.xlsx,FDL-1923,67 f.u.,"París, Lima.",fecha inválida,1818-Ene.-28/1892-Ene.-01,"Cartas manuscritas, conteniendo un artículo dedicado a Mariano Medino.","Cartas diplomáticas, institucionales y fraternales hacia la persona de Mariano Rivera, además de un manuscrito escrito por él."
Denegri-Documentos.xlsx,FDL-1924,165 f.u.,"Callao, Santiago, Dublín.",fecha inválida,1829-Ene.-01/1838-Ago.-16,"Cartas fotocopiadas, una carta incompleta y el folio número 165 no precisa ni lugar ni fecha.",Cartas dirigidas por el comodoro Francis Manson.
Denegri-Documentos.xlsx,FDL-1925,145 f.u.,Callao.,fecha inválida,1838-Nov.-12/1838-Nov.-30,cartas fotocopiadas en inglés.,Cartas dirigidas hacia la persona de Chales Wood secretario de Almiranteria.
Denegri-Documentos.xlsx,FDL-1926,70 f.u.,"Lima, Valparaíso.",fecha inválida,1839-Feb-02/1839-Jun.-15,Cartas fotocopias en inglés,Cartas hecha por Belford Huston Wilson y Thomas Crompton.
Denegri-Documentos.xlsx,FDL-1927,83 f.u. y 1 f.r.n.,"Coquimbo, Callao.",fecha inválida,1834-Set.-30/1835-May-30,"Cartas fotocopiadas en inglés,1 folio de relación de naves.",Cartas dirigidas por Francis Manson hacia la persona del capitán George Eliot.
Denegri-Documentos.xlsx,FDL-1928,61 f.u. y 1 f.s.c.,"Callao, Valparaíso.",fecha inválida,1835-Ago.-31/1836-set.-01,"Cartas fotocopiadas en inglés, folio sin concordancia.",Cartas dirigidas por Francis Masón comodoro a la persona de Sir Graham E. Haword.
Denegri-Documentos.xlsx,FDL-1929,58 f.u. y 1 f.i. y 15 f.r.n.,Callao.,fecha inválida,1836-Oct.-21/1836-Dic.-23,"Cartas fotocopiadas en inglés, 1 folio incompleto y 15 folio de relación de navegación.",Cartas dirigidas por el comodoro Francis Manson a Charles Wood y a Sir Graham E. Hamond. Además documentos relacionados a la navegación del Pacífico.
Denegri-Documentos.xlsx,FDL-1930,25 f.u.,"Lima, Valparaíso.",fecha inválida,1937-Set.-23/1838-Ene.-05,Cartas fotocopiadas en inglés.,Cartas dirigidas a Belford Hunton Wilson.
Denegri-Documentos.xlsx,FDL-1931,4 f.u.,Aranjuez.,fecha inválida,1795-1784,"Documentos impreso, incluye carátula.","""Pragmática - Sanción"" decretos ley sobre temas civiles militares y públicos."
Denegri-Documentos.xlsx,FDL-1932,3 f.u.,s/l.,fecha inválida,s/f.,"fotocopia, incompleta. Procede de la caja 14.","Carta de García del Río y Diego Paroissien dirigida a Joaquín de Echevarría, ministro de Estado y Relaciones Exteriores de Chile, sobre la situación política de este país."
Denegri-Documentos.xlsx,FDL-1933,4 f.u.,Santiago.,1822-03-11,1822-Mar.-11,"Manuscrito fotocopiado, procede dela caja 14.",Carta de García del Río y Diego Paroissien al Gobierno Peruano. Sobre la toma de buques de Lord Cochrane.
Denegri-Documentos.xlsx,FDL-1934,1 f.u,Santiago.,1822-03-12,1822-Mar.-12,"Manuscrito fotocopiado, procede de la caja 14.",Orden de O'Higgins para que se adjunte copias sobre el Erario Chileno y de su llegada al Gobierno Peruano
Denegri-Documentos.xlsx,FDL-1935,1 f.u.,Lima.,fecha inválida,1822-Abr.-16,"Manuscrito fotocopiado, procede de la caja 14.",Oficio de Tomas Guido sobre movimientos Militares Chilenos.
Denegri-Documentos.xlsx,FDL-1936,1 f.u.,Lima.,fecha inválida,1823-Abr.-13,"manuscrito fotocopiado, procede de la caja 14.",Oficio de B. Monteagudo en correspondencia a la solicitud de Dolores Yribarren.
Denegri-Documentos.xlsx,FDL-1937,4 f.u.,s/l.,fecha inválida,s/f.,"manuscrito, procede de la caja14",Discurso religioso.
Denegri-Documentos.xlsx,FDL-1938,8 f.u.,Prefectura de Junín.,fecha inválida,1846-Dic.-12,"Manuscrito, procede de la caja 14.","Razón de las ciudades, Villas, Pueblos, Aldeas y principales caseríos del departamento de Junín."
Denegri-Documentos.xlsx,FDL-1939,2 f.u,Cerro de Pasco.,fecha inválida,1846-Ene.-01,"manuscrito, presenta roturas y falta un pedazo. Incluye una nota separado en manuscrito, precede de la caja 14.",Estado de ingresos por arbitrios y otros de las provincias de Junín.
Denegri-Documentos.xlsx,FDL-1940,1 f.u. y 1 f.b.,Cerro de Pasco.,1846-01-01,1846,"Manuscrito, procede de la caja 14.",Razón del número de barras de plata fundidas y extraídas de Junín de 1828 a1846.
Denegri-Documentos.xlsx,FDL-1941,13 f.u.,Buenos Aires.,fecha inválida,1810-Nov.-26/1821-feb.-20,"fotocopia, 2 Unidades, procede de la caja 13","2 ediciones del periódico ""Extraordinario de Buenos Aires"", que contiene el diario de la expedición libertadora de José de San Martín; así como su correspondencia con autoridades argentinas y chilenas."
Denegri-Documentos.xlsx,FDL-1942,57 f.u.,"Huaraz, Tarma.",fecha inválida,1824-Ene.-19/1824-Dic.-11,"transcripción mecanografiado, 16 Unidades, los textos están en inglés.",Conjunto de cartas de William Miller a distintas personas. En ellas narra los acontecimientos relacionados con la guerra de independencia.
Denegri-Documentos.xlsx,FDL-1943,38 f.u.,s/l.,fecha inválida,s/f.,"texto mecanografiado, 11 Unidades, cada texto tiene su traducción al inglés, procede de caja 13.","Documentos en los cuales se reseña la vida de ciertos integrantes de la Marina Chilena ,todos ellos provenientes del Reino unido."
Denegri-Documentos.xlsx,FDL-1944,52 f.u.,"Lima, Buenos Aires, Londres.",fecha inválida,1826-Feb.-16/1827-Jun.-13,"Texto mecanografiado, transcripción de documentos del archivo O'Higgins y el archivo Vicuña Mackenna, procede de caja 13.","Correspondencia de Bernardo O'Higgins, Henry O'Higgins, a distintos destinatarios. También escribe William Miller. La correspondencia es de carácter personal."
Denegri-Documentos.xlsx,FDL-1945,4 f.u.,Callao.,1823-02-09,1823-Feb.-09,"Copia de texto mecanografiados, 2 Unidades de uno de ellos en inglés, procede de la caja 13.",Extracto de una carta en la que se narra una Batalla contra los realistas en Monquique y sus consecuencias.
Denegri-Documentos.xlsx,FDL-1946,15 f.u.,Buena Vista.,1833-02-09,1833-Feb.-09,"Copia de texto mecanografiado, 2 Unidades de las cuales una de ella se encuentre en inglés. A la traducción le falta la hoja número 4, procede de la caja 13","Descripción del comportamiento de Bolívar y sus acciones, como estratega militar y político."
Denegri-Documentos.xlsx,FDL-1947,100 f.u.,Lima.,fecha inválida,1965-May.-23/1994-Ene.-17,"Copias, procede de la caja 13.","Recortes de periódicos sobre temas diversos: economía, política, sociedad, transporte y comúnicaciones; artículos de libros; y correspondencia de Francisco Fariña Tweddle."
Denegri-Documentos.xlsx,FDL-1948,202 f.u.,Lima.,1879-01-01,1879,"Fotocopia de texto manuscrito, procede de la caja 13.",Relato de una misión diplomática a Chile con el fin de impedir la guerra por J.A. de Lavalle.
Denegri-Documentos.xlsx,FDL-1949,21 f.u.,"Lima, Santiago de Chile, Oruro.",fecha inválida,25-Abril-1879/1882-Ene-12,"texto manuscrito, 20 Unidades, procede de la caja 19",Correspondencia de José Manzanares sobre asuntos personales y trabajo.
Denegri-Documentos.xlsx,FDL-1950,2 f.u.,Lima.,fecha inválida,1839-Ene.-16,Procede de la caja 19.,"Edición numero 1541 del diario ""Telégrafo de Lima"", con notas del exterior y avisos."
Denegri-Documentos.xlsx,FDL-1951,1 f.u.,Lima.,1839-01-01,1839,Procede de la caja 19.,"Texto de J.M. De Córdoba y Urrutia, en el que señala la importancia de hacer un plan Estadístico del territorio Peruano, también detalla el plan de la obra."
Denegri-Documentos.xlsx,FDL-1952,75 f.u.,Lima.,fecha inválida,S. XIX,"Manuscritos, 33 Unidades procede de la caja 15.","Dos opúsculos. ""nuevas observaciones a la representación de los obispos"" y ""documentos notables del clero americano"". De con Francisco de Paula González Vigil."
Denegri-Documentos.xlsx,FDL-1953,5 f.u.,Juliaca.,1967-01-01,1967,"fotocopia de manuscritos, procede de la caja 15.",Oficio dirigido al Presidente Dr. Fernando Belaúnde Terry del alcalde de la provincia de San Román. Luís Cáceres Velázquez pidiendo la repartición de los restos del Dr. Mariano H. Cornejo.
Denegri-Documentos.xlsx,FDL-1954,3 f.u.,"Lima, Versalles.",fecha inválida,1883-1885,"Fotocopia de manuscrito, procede de la caja 15",Carta personal de Andrés Santa Cruz y una carta de Aurelio Denegri acerca de las celebraciones por el aniversario de la independencia. Ambas dirigidas a José Antonio de Lavalle.
Denegri-Documentos.xlsx,FDL-1955,52 f.u.,"Lima, Buenos Aires, New York.",fecha inválida,1817-1822,fotocopia. procede de la caja 15.,Correspondencia de Jeremías Robinson temas diversos.
Denegri-Documentos.xlsx,FDL-1956,39 f.u.,Lima.,fecha inválida,s/f.,"Documento mecanografiado, procede de la caja 15","Borradores acerca del General Domingo Nieto; temas: Nieto en el norte, Nieto en Chile y su vuelta a Arequipa, etc. ( sin autor)"
Denegri-Documentos.xlsx,FDL-1957,18 f.u.,Lima.,fecha inválida,s/l.,"Documentos mecanografiado y fotocopiado, procede de la caja 15.","Borradores acerca de Bergantín de Guerra Gamarra, Pailebot Vigilante y el Capitán José María Silva Rodríguez. Además Oficios manuscritos dirigidos a José María Silva Rodríguez."
Denegri-Documentos.xlsx,FDL-1958,30 f.u.,La Paz.,1834-01-01,1834,"Documento mecanografiado, procede de la caja 15.",Carta privada a José María Pando de el genio del Rimac (seudónimo) extractos de cartas privadas de José de Rivadeneira a Antonio Gutiérrez de la fuente.
Denegri-Documentos.xlsx,FDL-1959,10 f.u.,La Paz.,1900-01-01,1900,"fotocopia, procede de la caja 15.","Recortes Periodísticos de ""El Comercio"" acerca de asuntos limítrofes y paz entre Bolivia y Chile."
Denegri-Documentos.xlsx,FDL-1960,5 f.u,"Tacna, Piura.",1959-01-01,1959,"Dibujos, procede de la caja 15",Gráficos de las etapas de la Villa de la Huaca en Piura desde el Prehispanico hasta la república y dibujos del área y la ubicación de la propiedad de sucesión cureo Harrison en Tacna
Denegri-Documentos.xlsx,FDL-1961,5 f.u.,Lima.,fecha inválida,1928-1954,"Recortes y paginas completas, procede de la caja 15","Periódicos: ""La República"" y ""El Comercio"" temas como el oncenio de Leguía, talladores de madera y un retrato de Domingo Nieto."
Denegri-Documentos.xlsx,FDL-1962,140 f.u.,Lima.,fecha inválida,1908-Set.-17/1918-Oct.-23,"7 Recortes sueltos, procede de la caja 16.","Recortes de periódicos que tratan sobre el gobierno de Pardo, el partido civil; la burocracia, los conservadores y el partido liberal, etc."
Denegri-Documentos.xlsx,FDL-1963,79 f.u. y 15 f.b.,Lima.,fecha inválida,1905-May.-20/1960-Oct.-25,"14 Unidades, separado en folder, procede de la caja 16.",Comúnicados y recortes de periódicos referente al caso de la comunidad de Chepén.
Denegri-Documentos.xlsx,FDL-1964,216 f.u.,Petrópolis.,fecha inválida,1905-Nov.-25/1907-Mar.-23,"Encuadernado, procede de la caja 16.",Correspondencias enviada y recibida por la legación del Perú en el Brasil.
Denegri-Documentos.xlsx,FDL-1965,84 f.u.,Lima.,fecha inválida,1919-Abr.-09/1921-Nov.-21,"Picado por polillas, procede de la caja 16.","Recorte de periódicos relacionado a la posesión de Tacna y Arica, además de atropellos cometidos por Chilenos contra Peruanos."
Denegri-Documentos.xlsx,FDL-1966,332 f.u.,"Lima, Ayacucho.",fecha inválida,1834-Nov.-11/1834-Dic.-25,"Tomo I, empastado, fotocopia, procede de la caja 16.",Diario de trabajo del cura de Marcabal del obispado de Trujillo del Perú en la provincia fue de capellanía de esta lugar.
Denegri-Documentos.xlsx,FDL-1967,406 f.u.,Cuzco.,fecha inválida,1835-Ene.-29/1835-Feb.-22,"Tomo II, empastado, fotocopia, procede de la caja 16.",Diario de trabajo del Cura de Marcabal del obispado de Trujillo del Perú en la provincia de Huamachuco Dr. José María Blanco.
Denegri-Documentos.xlsx,FDL-1968,40 f.u.,Cuzco.,fecha inválida,1814-1826,"Encuadernado , con hongos, procede de la caja 16.",Expediente de servicio de Pablo del Mar a la patria y su adhesión a la independencia.
Denegri-Documentos.xlsx,FDL-1969,6 f.u.,s/l.,fecha inválida,s/f.,"Tipiado en computadora, procede de la caja 16.",Breve estudio biográfico sobre Andrés Santa Cruz.
Denegri-Documentos.xlsx,FDL-1970,14 f.u.,s/l.,fecha inválida,s/f.,"Tipeado en computadora y otro en maquina de escribir y borrador, procede de la caja 16",Breve estudio biográfico sobre Felipe Santiago Salaverry.
Denegri-Documentos.xlsx,FDL-1971,,s/l.,fecha inválida,s/f.,"Tipeado a computadora, procede de la caja 16.",Breve estudio biográfico sobre Francisco Salazar.
Denegri-Documentos.xlsx,FDL-1972,,s/l.,fecha inválida,s/f.,"Tipeado y mecanografiado, procede de la caja 16.",Breve estudio biográfico sobre Manuel María Martínez de Aparicio y Zantalla
Denegri-Documentos.xlsx,FDL-1973,67 f.u.,Lima.,fecha inválida,1771-Feb.,Presentan daños en la parte inferior,"Libro de fábrica de la Santa Iglesia de Coia, registro de gastos e informes de los pedidos del cura."
Denegri-Documentos.xlsx,FDL-1974,37 f.u,Patahuasi.,fecha inválida,1762-Ago-12/1800,"7 folios la mayoría tienen sellos de agua. Presenta daños en la cubierta y en el borde inferior derecho, procede de la caja 17.",Libro de registros de matrimonios de la parroquia del pueblo de Santiago de Patahuasi.
Denegri-Documentos.xlsx,FDL-1975,69 f.u.,Arequipa.,fecha inválida,1719-Dic-03/1780,"5 folios sueltos, 3 folios mutilados, 7 folios destruidos, 3 folios cosidos. Márgenes maltratados por las cintas.","Libro de gastos de la capellanía de valle de Víctor, de la hacienda ""La Quebrada""."
Denegri-Documentos.xlsx,FDL-1976,101 f.u.,s/f.,fecha inválida,1770-1780,"Cubierta maltratada, hojas en buen estado. Escritos en latinazcos, procede de la caja 17.","""Adversaria totus literature"" ""Contra toda literatura"" libro eclesiástico sobre Obispos de instrucciones y atribuciones"
Denegri-Documentos.xlsx,FDL-1977,f.u,"Cuzco, Arequipa, Lima.",fecha inválida,1835-1849,"Cubierta en regular estado, la tapa delantera presenta un corte rectangular","Revistas ""Museo Erudito"" (artículos diversos), impresos diversos sobre asuntos predominantemente militares y memoriales del congreso sobre una conspiración descubierta."
Denegri-Documentos.xlsx,FDL-1978,211 f.u.,Paucartambo.,fecha inválida,1769-Mar.-21/1773,"7 folios sueltos cubierta maltratadas, en las partes inferiores los 5 folios finales se encuentran destrozados por el deterioro causado por los hongos y la humedad.",Libro procesal de crímenes pertenecientes al cabildos de Paucartambo.
Denegri-Documentos.xlsx,FDL-1979,175 f.u.,Cuzco.,fecha inválida,1810-Dic.-17/1810,"11 folios sueltos presenta daños generales en la parte inferior, procede de la caja 17.","Provisiones reales para los Subdelegado de diversos partidos (Quispicanchi, Abancay y Puno)"
Denegri-Documentos.xlsx,FDL-1980,473 f.u.,Cuzco.,fecha inválida,1688-Ene.-26/1780,Cubierta maltratada y mutilada en las partes superiores,Libro de rentas del cabildo del Cuzco.
Denegri-Documentos.xlsx,FDL-1981,49 f.u.,Lima.,fecha inválida,1917-Dic.-1917/1995,"Recortes de periódicos en mal estado. A partir del folio 17 son fotocopias en buen estado, procedentes de la caja 41.","Recorte de periódicos sobre correcciones a la ley de extranjería, énfasis a asuntos de tipo socialista, guerra entre Perú y Ecuador."
Denegri-Documentos.xlsx,FDL-1982,129 f.u.,"Santiago de Chile, Valparaíso, Huaraz.",fecha inválida,1917-Dic.-05/1995,"Provienes de la biblioteca americana ""José Toribio Medina"". Los tres pasquines y proclamas por duplicados, procede de la caja 45. El Eventual n°1-5 La Bandera Bicolor n°2-5. Boletín del ejercito unido restaurador del Perú n°1-6 en buen estado de conservación","Reproducción de microfilmes. Periódicos como: ""El Eventual"": Noticias sobre las relaciones entre Chile, Perú, y Bolivia, ""La Bandera Bicolor"": Difamaciones contra Santa Cruz y artículos deplorando la idea de una confederación Peruana - Boliviana y ""El Boletín del Ejército unido restaurador del Perú"": Decreto y ordenanzas, acontecimientos en el campo de batalla y algunas anécdotas."
